employee_id,department,job_family,grade,gender,age_band,location,manager_id,tenure_years,base_salary,bonus_pct,performance_rating,hired_at,terminated_at,notes
E-02321,Sales,Commercial,L3,Female,25-34,Remote (EU),E-01074,0.5,56600,7.9,Meets,2026-07-06,,
E-02322,People,Corporate,L5,Female,45-54,Podgorica,E-01109,1.5,56500,19.3,Meets,2025-03-20,,
E-02323,Sales,Commercial,L3,Male,25-34,Podgorica,E-01097,3.4,44200,15.3,Exceeds,2023-08-22,,Transferred from Marketing in 2025.
E-02324,Engineering,Technical,L2,Male,35-44,Lisbon,E-01047,2.2,37800,7.1,Meets,2024-12-05,2026-09-21,
E-02325,Support,Operations,L5,Female,18-24,Berlin,E-01055,0.3,99400,5.9,Meets,2026-05-12,,
E-02326,Data,Technical,L5,Male,25-34,Berlin,E-01060,6.3,0,16,Meets,2020-02-25,,
E-02327,Engineering,Technical,L2,Male,35-44,Remote (EU),E-01089,1.9,44200,17,Outstanding,2025-08-19,,Salary reviewed off-cycle after a competing offer.
E-02328,Engineering,Technical,L3,Female,25-34,Lisbon,E-01088,3,50100,18.6,Exceeds,2023-01-17,,Salary reviewed off-cycle after a competing offer.
E-02329,Data,Technical,L6,Male,55-64,Remote (EU),E-01047,0.8,123600,3.5,Meets,2026-12-14,,Relocated to Berlin; package adjusted to local band.
E-02330,Sales,Commercial,L3,Male,25-34,Berlin,E-01024,0.3,64800,7.2,Exceeds,2026-08-20,,Completed the internal leadership programme.
E-02331,Sales,Commercial,L2,Female,35-44,Remote (EU),E-01103,0,42500,16.5,Meets,2026-02-23,,
E-02332,Data,Technical,L2,Male,35-44,Remote (EU),E-01004,4.4,47500,7.4,Meets,2022-07-14,,
E-02333,Finance,Corporate,L6,Female,25-34,Berlin,E-01073,0.7,123400,15.7,Exceeds,2026-02-25,,Grade corrected during the 2019 levelling exercise.
E-02334,Support,Operations,L4,Male,45-54,Berlin,E-01099,2.2,73200,17.5,Meets,2024-03-19,,On parental leave for part of 2021.
E-02335,Finance,Corporate,L4,Female,35-44,Podgorica,E-01057,1.1,40400,3.1,Meets,2025-02-09,,Transferred from Marketing in 2022.
E-02336,Engineering,Technical,L6,Male,35-44,Remote (EU),E-01044,0.2,130800,7.5,Exceeds,2026-02-23,,
E-02337,Marketing,Commercial,L2,Male,35-44,Lisbon,E-01034,4.8,38100,14.1,Below,2022-04-19,,Completed the internal leadership programme.
E-02338,Support,Operations,L3,Female,25-34,Warsaw,E-01056,7.7,44700,15.4,Meets,2019-03-21,,On parental leave for part of 2022.
E-02339,Finance,Corporate,L2,Male,35-44,Lisbon,E-01077,2.4,41800,17.3,Exceeds,2024-06-28,,Joined through the Finance acquisition.
E-02340,Finance,Corporate,L2,Male,25-34,Lisbon,E-01109,6.4,34400,15,Meets,2020-01-22,,Salary reviewed off-cycle after a competing offer.
E-02341,Sales,Commercial,L6,Male,25-34,Remote (EU),E-01103,1.6,113900,4.3,Meets,2025-09-01,,On parental leave for part of 2022.
E-02342,Support,Operations,L6,Male,18-24,Remote (EU),E-01033,1.8,127300,16.5,Meets,2025-11-15,,Grade corrected during the 2023 levelling exercise.
E-02343,Data,Technical,L6,Male,25-34,Remote (EU),E-01096,1.4,120200,8.1,Meets,2025-11-20,,Completed the internal leadership programme.
E-02344,Data,Technical,L2,Female,35-44,Remote (EU),E-01038,0.4,41900,17.1,Meets,2026-02-28,,Salary reviewed off-cycle after a competing offer.
E-02345,Data,Technical,L1,Male,25-34,Berlin,E-01094,3.1,39200,7.6,Meets,2023-05-20,2025-01-14,Joined through the Engineering acquisition.
E-02346,Legal,Corporate,L3,Male,25-34,Remote (EU),E-01021,2.8,59900,18.8,Meets,2024-02-06,,Relocated to Lisbon; package adjusted to local band.
E-02347,Engineering,Technical,L3,Female,55-64,Podgorica,E-01087,2.3,40700,10.5,Meets,2024-02-09,,
E-02348,People,Corporate,L2,Male,25-34,Berlin,E-01085,3.7,45500,10,Exceeds,2023-02-01,,Joined through the Engineering acquisition.
E-02349,Engineering,Technical,L3,Female,25-34,Remote (EU),E-01065,3,45700,7.4,Meets,2023-11-07,,Salary reviewed off-cycle after a competing offer.
E-02350,People,Corporate,L1,Female,35-44,Remote (EU),E-01112,2.7,31800,3.5,Meets,2024-01-03,,Relocated to Berlin; package adjusted to local band.
E-02351,Engineering,Technical,L2,Male,25-34,Lisbon,E-01059,3.2,42400,14.7,Meets,2023-12-21,,Grade corrected during the 2019 levelling exercise.
E-02352,Sales,Commercial,L3,Male,35-44,Remote (EU),E-01002,3.3,59500,15.9,Meets,2023-03-05,,Relocated to Remote (EU); package adjusted to local band.
E-02353,Engineering,Technical,L3,Male,45-54,Remote (EU),E-01012,0.5,51500,4.8,Outstanding,2026-09-07,,Salary reviewed off-cycle after a competing offer.
E-02354,Engineering,Technical,L4,Male,35-44,Remote (EU),E-01069,2.5,77100,16.9,Meets,2024-10-03,,
E-02355,Engineering,Technical,L5,Male,25-34,Berlin,E-01056,3.8,103700,19.2,Meets,2023-01-03,,On parental leave for part of 2021.
E-02356,Engineering,Technical,L6,Male,35-44,Remote (EU),E-01036,3,95400,6.3,Meets,2023-05-14,,Completed the internal leadership programme.
E-02357,Engineering,Technical,L4,Female,25-34,Berlin,E-01022,0.9,78200,7,Meets,2026-06-19,2026-06-09,Joined through the Data acquisition.
E-02358,Sales,Commercial,L1,Female,25-34,Remote (EU),E-01089,1.6,30300,7.6,Below,2025-12-02,2025-09-19,
E-02359,Engineering,Technical,L5,Male,55-64,Lisbon,E-01057,5.3,83700,4.4,Meets,2021-11-03,,
E-02360,Sales,Commercial,L4,Male,35-44,Remote (EU),E-01058,3.4,71600,13.7,Below,2023-03-12,,Completed the internal leadership programme.
E-02361,Sales,Commercial,L2,Male,25-34,Podgorica,E-01065,5.2,33700,11.1,Below,2021-10-11,,
E-02362,Engineering,Technical,L2,Female,35-44,Remote (EU),E-01015,4.8,40400,12,Meets,2022-08-05,,Transferred from Support in 2023.
E-02363,Finance,Corporate,L4,Male,25-34,Warsaw,E-01093,4.6,57100,18,Outstanding,2022-10-07,,Salary reviewed off-cycle after a competing offer.
E-02364,Marketing,Commercial,L3,Female,25-34,Podgorica,E-01016,1.3,38100,4.5,Exceeds,2025-07-10,,Relocated to Lisbon; package adjusted to local band.
E-02365,Finance,Corporate,L1,Male,25-34,Berlin,E-01114,0.2,40900,4.5,Meets,2026-08-05,,Salary reviewed off-cycle after a competing offer.
E-02366,Engineering,Technical,L3,Male,25-34,Warsaw,E-01032,7.8,48000,4.4,Meets,2019-04-04,2025-04-07,Completed the internal leadership programme.
E-02367,Sales,Commercial,L4,Female,35-44,Lisbon,E-01019,1.3,57400,14.8,Meets,2025-01-21,,Grade corrected during the 2019 levelling exercise.
E-02368,Marketing,Commercial,L3,Female,25-34,Berlin,E-01076,0.8,57400,13.4,Exceeds,2026-04-21,,Relocated to Warsaw; package adjusted to local band.
E-02369,Marketing,Commercial,L6,Female,25-34,Lisbon,E-01064,2.6,109200,13.1,Exceeds,2024-04-21,,
E-02370,Engineering,Technical,L4,Male,25-34,Warsaw,E-01095,0.5,59400,14.7,Meets,2026-05-05,,Joined through the Data acquisition.
E-02371,Support,Operations,L5,Male,25-34,Remote (EU),E-01017,0.3,87100,18.6,Meets,2026-07-15,,
E-02372,Engineering,Technical,L3,Male,25-34,Remote (EU),E-01018,5.6,59100,5.3,Meets,2021-04-06,,Salary reviewed off-cycle after a competing offer.
E-02373,Sales,Commercial,L1,Male,35-44,Berlin,E-01067,5.3,40000,16.5,Exceeds,2021-01-10,2026-07-24,
E-02374,Engineering,Technical,L5,Male,25-34,Berlin,E-01061,2.4,90800,9.6,Exceeds,2024-01-08,,Joined through the Support acquisition.
E-02375,Sales,Commercial,L1,Female,35-44,Podgorica,E-01074,0.5,26800,16.3,Meets,2026-08-19,,Grade corrected during the 2021 levelling exercise.
E-02376,Legal,Corporate,L3,Male,45-54,Lisbon,E-01056,1.7,47000,11,Meets,2025-01-18,,On parental leave for part of 2019.
E-02377,Sales,Commercial,L4,Male,25-34,Berlin,E-01008,0.8,77500,5.1,Exceeds,2026-03-16,,Joined through the Legal acquisition.
E-02378,Engineering,Technical,L4,Male,35-44,Remote (EU),E-01046,1.2,66500,4.4,Meets,2025-04-28,,Grade corrected during the 2022 levelling exercise.
E-02379,Engineering,Technical,L4,Female,25-34,Berlin,E-01049,6,74300,9.9,Meets,2020-01-08,,Transferred from People in 2020.
E-02380,Legal,Corporate,L2,Female,35-44,Remote (EU),E-01039,3.4,38600,15.1,Exceeds,2023-08-11,,Transferred from Legal in 2020.
E-02381,Engineering,Technical,L3,Male,35-44,Lisbon,E-01081,5.4,47500,5.7,Meets,2021-08-14,,Joined through the Legal acquisition.
E-02382,Support,Operations,L4,Female,35-44,Lisbon,E-01019,1.1,50800,8.3,Exceeds,2025-04-24,,Salary reviewed off-cycle after a competing offer.
E-02383,Support,Operations,L3,Female,45-54,Berlin,E-01108,0.2,46000,13.5,Meets,2026-09-01,,Grade corrected during the 2022 levelling exercise.
E-02384,Data,Technical,L5,Female,35-44,Berlin,E-01102,2,88500,11.7,Exceeds,2024-02-13,2026-07-07,Salary reviewed off-cycle after a competing offer.
E-02385,Engineering,Technical,L3,Male,25-34,Berlin,E-01099,0.3,57600,5.8,Exceeds,2026-10-25,,Completed the internal leadership programme.
E-02386,Engineering,Technical,L4,Male,35-44,Remote (EU),E-01055,1.4,63100,8,Meets,2025-04-24,,Joined through the Support acquisition.
E-02387,Sales,Commercial,L3,Female,35-44,Remote (EU),E-01097,1.2,0,8.3,Meets,2025-02-27,,Joined through the Legal acquisition.
E-02388,Marketing,Commercial,L4,Male,25-34,Berlin,E-01001,2.5,81300,15.1,Meets,2024-08-01,2025-10-18,
E-02389,Engineering,Technical,L3,Male,25-34,Lisbon,E-01026,3.7,44700,8.5,Exceeds,2023-10-06,,Grade corrected during the 2019 levelling exercise.
E-02390,Marketing,Commercial,L4,Male,25-34,Warsaw,E-01106,0.1,57800,19.9,Meets,2026-06-17,,Grade corrected during the 2019 levelling exercise.
E-02391,Finance,Corporate,L4,Male,35-44,Berlin,E-01072,6.8,84400,13.2,Exceeds,2020-01-07,,Completed the internal leadership programme.
E-02392,Sales,Commercial,L4,Male,35-44,Berlin,E-01095,3.1,72800,5.2,Meets,2023-07-24,,Relocated to Warsaw; package adjusted to local band.
E-02393,Sales,Commercial,L4,Male,35-44,Podgorica,E-01029,0.9,48700,16.1,Meets,2026-04-04,,Transferred from Marketing in 2025.
E-02394,Engineering,Technical,L7,Male,35-44,Lisbon,E-01093,3.9,125000,16.7,Below,2023-03-03,,Grade corrected during the 2019 levelling exercise.
E-02395,Data,Technical,L4,Female,45-54,Berlin,E-01020,4.8,76500,5.2,Meets,2022-10-18,,Salary reviewed off-cycle after a competing offer.
E-02396,Support,Operations,L5,Male,35-44,Berlin,E-01004,1,89900,17.2,Meets,2025-03-23,2025-02-12,
E-02397,Legal,Corporate,L3,Female,55-64,Berlin,E-01061,3.5,59800,7.1,Exceeds,2023-11-13,,Grade corrected during the 2020 levelling exercise.
E-02398,Sales,Commercial,L3,Female,35-44,Lisbon,E-01023,1.3,49700,3.5,Meets,2025-08-25,,Relocated to Warsaw; package adjusted to local band.
E-02399,Engineering,Technical,L2,Female,18-24,Berlin,E-01032,3.9,51400,14,Meets,2023-01-21,,
E-02400,Marketing,Commercial,L3,Male,25-34,Berlin,E-01011,2.3,57600,12.2,Meets,2024-10-07,,Completed the internal leadership programme.
E-02401,Engineering,Technical,L3,Male,65+,Remote (EU),E-01048,5.5,55500,17.2,Meets,2021-06-05,,
E-02402,Sales,Commercial,L3,Male,55-64,Podgorica,E-01107,0.9,35100,4.8,Exceeds,2026-04-24,,
E-02403,Support,Operations,L6,Male,25-34,Podgorica,E-01065,2.5,88400,8.7,Meets,2024-12-28,2025-12-09,Salary reviewed off-cycle after a competing offer.
E-02404,Support,Operations,L2,Female,35-44,Berlin,E-01076,0.3,43600,7.7,Meets,2026-05-10,,On parental leave for part of 2020.
E-02405,Marketing,Commercial,L3,Male,25-34,Warsaw,E-01019,3.1,50600,4.8,Meets,2023-10-10,,Relocated to Podgorica; package adjusted to local band.
E-02406,Support,Operations,L7,Male,45-54,Remote (EU),E-01118,2.2,138300,7.9,Exceeds,2024-12-23,,
E-02407,Sales,Commercial,L4,Female,35-44,Remote (EU),E-01054,1.4,59800,3.1,Below,2025-10-03,,Joined through the Engineering acquisition.
E-02408,Engineering,Technical,L5,Female,45-54,Lisbon,E-01010,3.1,73400,11.1,Meets,2023-10-24,,Salary reviewed off-cycle after a competing offer.
E-02409,Support,Operations,L1,Male,35-44,Remote (EU),E-01021,1,33500,19.4,Meets,2025-03-12,,
E-02410,Sales,Commercial,L1,Female,35-44,Berlin,E-01058,4.2,34300,14.6,Meets,2022-06-08,,
E-02411,Data,Technical,L5,Male,18-24,Remote (EU),E-01088,1,77600,15.1,Meets,2025-04-11,,Salary reviewed off-cycle after a competing offer.
E-02412,Support,Operations,L2,Male,35-44,Warsaw,E-01048,4.9,36700,4.7,Meets,2022-12-27,,
E-02413,Data,Technical,L7,Male,25-34,Warsaw,E-01069,3.8,110700,11.9,Meets,2023-10-01,,
E-02414,Finance,Corporate,L1,Male,25-34,Remote (EU),E-01065,1.9,31900,17.5,Outstanding,2025-01-15,2026-10-27,Completed the internal leadership programme.
E-02415,Sales,Commercial,L1,Male,35-44,Berlin,E-01037,7.7,39900,5.6,Meets,2019-04-15,2026-09-01,
E-02416,Engineering,Technical,L6,Male,55-64,Remote (EU),E-01093,2.6,116200,19.3,Meets,2024-11-24,,Completed the internal leadership programme.
E-02417,People,Corporate,L2,Male,25-34,Berlin,E-01008,0.6,48000,7.5,Meets,2026-10-23,,
E-02418,Support,Operations,L3,Male,25-34,Remote (EU),E-01051,0.1,54100,14.7,Exceeds,2026-04-01,,Salary reviewed off-cycle after a competing offer.
E-02419,Finance,Corporate,L1,Male,45-54,Lisbon,E-01094,3.9,30800,9.6,Exceeds,2023-01-02,,Salary reviewed off-cycle after a competing offer.
E-02420,Engineering,Technical,L6,Female,25-34,Remote (EU),E-01098,1.7,104100,13.3,Exceeds,2025-09-28,,Transferred from Engineering in 2022.
E-02421,Sales,Commercial,L4,Female,25-34,Berlin,E-01037,3.9,68400,11.2,Meets,2023-08-22,,Grade corrected during the 2025 levelling exercise.
E-02422,People,Corporate,L4,Male,25-34,Berlin,E-01041,0.3,81600,3.9,Meets,2026-04-24,,Joined through the Legal acquisition.
E-02423,Data,Technical,L4,Male,55-64,Berlin,E-01076,0.9,85900,18.7,Meets,2026-01-11,,Transferred from Legal in 2020.
E-02424,Sales,Commercial,L2,Female,25-34,Lisbon,E-01075,4.6,37500,8.1,Exceeds,2022-02-09,2026-02-11,Relocated to Lisbon; package adjusted to local band.
E-02425,People,Corporate,L3,Female,35-44,Berlin,E-01064,0.8,66000,15.1,Meets,2026-08-07,,Joined through the Marketing acquisition.
E-02426,Finance,Corporate,L7,Male,35-44,Remote (EU),E-01016,4.9,160100,10.9,Exceeds,2022-08-08,,On parental leave for part of 2020.
E-02427,Sales,Commercial,L4,Male,25-34,Remote (EU),E-01034,6.6,68900,18.3,Below,2020-02-12,2025-12-08,Relocated to Lisbon; package adjusted to local band.
E-02428,Engineering,Technical,L2,Female,35-44,Berlin,E-01095,4.3,49900,18,Exceeds,2022-09-08,,
E-02429,Finance,Corporate,L4,Male,25-34,Podgorica,E-01076,4.2,49100,13,Outstanding,2022-03-07,,Salary reviewed off-cycle after a competing offer.
E-02430,Support,Operations,L4,Female,18-24,Berlin,E-01015,1.1,72400,6.8,Exceeds,2025-01-26,,Grade corrected during the 2021 levelling exercise.
E-02431,People,Corporate,L2,Male,18-24,Warsaw,E-01032,6.9,38300,16.5,Exceeds,2020-02-11,,
E-02432,Sales,Commercial,L3,Female,45-54,Podgorica,E-01012,4.1,40400,14.6,Meets,2022-02-15,,On parental leave for part of 2024.
E-02433,Sales,Commercial,L1,Male,35-44,Podgorica,E-01025,4.8,24500,16.1,Exceeds,2022-09-04,2026-02-25,
E-02434,Data,Technical,L3,Female,45-54,Podgorica,E-01050,1.5,40100,18.6,Outstanding,2025-04-15,,Relocated to Berlin; package adjusted to local band.
E-02435,Support,Operations,L3,Female,35-44,Podgorica,E-01094,0.6,35700,19.2,Meets,2026-02-03,,Salary reviewed off-cycle after a competing offer.
E-02436,Finance,Corporate,L3,Male,35-44,Remote (EU),E-01027,2.1,57400,3.1,Meets,2024-02-27,,Joined through the Marketing acquisition.
E-02437,Sales,Commercial,L3,Female,35-44,Podgorica,E-01054,0.8,35500,13.6,Meets,2026-02-09,,Relocated to Remote (EU); package adjusted to local band.
E-02438,Support,Operations,L3,Female,25-34,Berlin,E-01066,0.1,57000,9.4,Exceeds,2026-07-19,,Completed the internal leadership programme.
E-02439,Sales,Commercial,L2,Female,25-34,Podgorica,E-01111,1.1,28700,18.5,Meets,2025-06-01,,
E-02440,People,Corporate,L3,Female,45-54,Remote (EU),E-01020,3.2,48800,3.4,Exceeds,2023-01-03,,
E-02441,Sales,Commercial,L5,Female,25-34,Berlin,E-01106,0.8,84200,7.9,Exceeds,2026-11-15,,Relocated to Remote (EU); package adjusted to local band.
E-02442,Sales,Commercial,L3,Male,25-34,Lisbon,E-01032,2.7,51700,15.3,Outstanding,2024-01-19,,Joined through the Legal acquisition.
E-02443,Sales,Commercial,L5,Male,35-44,Warsaw,E-01064,3.2,63100,3.9,Exceeds,2023-12-14,,Relocated to Lisbon; package adjusted to local band.
E-02444,Sales,Commercial,L4,Male,25-34,Podgorica,E-01052,6.8,53600,7.9,Meets,2020-09-17,,Joined through the Support acquisition.
E-02445,Legal,Corporate,L4,Male,25-34,Lisbon,E-01071,5.2,63300,17.6,Outstanding,2021-09-23,,Grade corrected during the 2025 levelling exercise.
E-02446,Support,Operations,L4,Male,35-44,Remote (EU),E-01021,2.7,73900,16.4,Outstanding,2024-11-27,,Transferred from Legal in 2019.
E-02447,Sales,Commercial,L4,Female,25-34,Lisbon,E-01093,4,54000,8.1,Outstanding,2022-01-07,,Transferred from Data in 2020.
E-02448,Support,Operations,L5,Male,25-34,Berlin,E-01048,3.3,102600,11.2,Exceeds,2023-03-12,,
E-02449,Engineering,Technical,L3,Male,45-54,Lisbon,E-01042,3.3,46100,6.8,Meets,2023-10-26,,
E-02450,Legal,Corporate,L3,Male,45-54,Warsaw,E-01088,1,37600,4.5,Meets,2025-09-03,,On parental leave for part of 2021.
E-02451,Engineering,Technical,L4,Male,18-24,Podgorica,E-01055,1.5,45500,9.8,Meets,2025-09-25,,
E-02452,Marketing,Commercial,L6,Male,18-24,Lisbon,E-01083,6.3,114000,19.4,Exceeds,2020-04-02,,On parental leave for part of 2021.
E-02453,Legal,Corporate,L1,Female,35-44,Warsaw,E-01073,0.5,23600,4,Meets,2026-11-03,,Relocated to Podgorica; package adjusted to local band.
E-02454,Legal,Corporate,L3,Male,25-34,Berlin,E-01074,7.2,62800,7,Exceeds,2019-11-08,,Salary reviewed off-cycle after a competing offer.
E-02455,Support,Operations,L6,Male,18-24,Berlin,E-01048,0.4,120200,6.5,Meets,2026-02-13,,Relocated to Podgorica; package adjusted to local band.
E-02456,Engineering,Technical,L3,Male,25-34,Remote (EU),E-01071,0.6,55100,17.5,Meets,2026-08-25,,Joined through the Marketing acquisition.
E-02457,Engineering,Technical,L5,Female,25-34,Lisbon,E-01106,1.9,68200,5.2,Meets,2025-04-09,,
E-02458,Data,Technical,L1,Male,35-44,Remote (EU),E-01083,3.5,36700,12.2,Meets,2023-01-10,,Salary reviewed off-cycle after a competing offer.
E-02459,Data,Technical,L3,Male,18-24,Lisbon,E-01048,4,49800,8.6,Meets,2022-05-04,,Completed the internal leadership programme.
E-02460,Sales,Commercial,L7,Male,45-54,Remote (EU),E-01069,1.2,142500,15,Exceeds,2025-04-09,,Transferred from Data in 2023.
E-02461,Engineering,Technical,L2,Female,35-44,Berlin,E-01048,2.4,47400,8.8,Exceeds,2024-04-11,,
E-02462,Engineering,Technical,L3,Male,35-44,Remote (EU),E-01085,0.2,52600,16.5,Meets,2026-11-16,,
E-02463,Marketing,Commercial,L4,Female,25-34,Remote (EU),E-01114,0.9,55800,19.2,Exceeds,2026-11-02,,Relocated to Remote (EU); package adjusted to local band.
E-02464,Marketing,Commercial,L4,Female,18-24,Berlin,E-01035,0.2,70200,16.2,Meets,2026-06-01,,Transferred from Engineering in 2024.
E-02465,People,Corporate,L6,Male,25-34,Remote (EU),E-01021,10.1,134500,6.8,Meets,2016-01-10,,Grade corrected during the 2022 levelling exercise.
E-02466,Engineering,Technical,L4,Female,25-34,Remote (EU),E-01114,2.3,59900,7.3,Meets,2024-10-08,,
E-02467,Engineering,Technical,L3,Male,25-34,Podgorica,E-01100,3.1,36500,18.1,Meets,2023-01-28,,Completed the internal leadership programme.
E-02468,Sales,Commercial,L4,Male,25-34,Lisbon,E-01026,2.7,64800,16.1,Meets,2024-12-15,,
E-02469,Finance,Corporate,L4,Male,35-44,Warsaw,E-01043,4.8,54800,5.4,Exceeds,2022-06-04,,Salary reviewed off-cycle after a competing offer.
E-02470,Engineering,Technical,L5,Female,18-24,Warsaw,E-01082,1.6,69100,16.1,Meets,2025-03-07,,Transferred from Finance in 2023.
E-02471,Finance,Corporate,L5,Female,25-34,Remote (EU),E-01080,3.5,86500,13.4,Below,2023-10-03,,
E-02472,People,Corporate,L6,Male,25-34,Podgorica,E-01073,7.1,89100,5.1,Outstanding,2019-09-19,,
E-02473,Sales,Commercial,L4,Male,35-44,Remote (EU),E-01022,2.7,76800,3.3,Below,2024-09-17,2025-08-14,Completed the internal leadership programme.
E-02474,Marketing,Commercial,L7,Female,45-54,Berlin,E-01075,5.7,167900,7.7,Exceeds,2021-10-21,,On parental leave for part of 2023.
E-02475,Sales,Commercial,L3,Male,25-34,Warsaw,E-01113,2.1,34400,4.7,Below,2024-02-03,2026-03-08,
E-02476,Marketing,Commercial,L1,Male,35-44,Berlin,E-01113,3.7,37900,11.4,Outstanding,2023-02-01,,
E-02477,Engineering,Technical,L5,Female,18-24,Warsaw,E-01006,0.1,65600,12.1,Meets,2026-10-25,,
E-02478,Engineering,Technical,L4,Female,45-54,Warsaw,E-01090,1,59500,13.1,Meets,2025-03-27,,
E-02479,Engineering,Technical,L3,Male,35-44,Lisbon,E-01088,2.7,49900,6.7,Exceeds,2024-03-10,,Relocated to Podgorica; package adjusted to local band.
E-02480,Sales,Commercial,L2,Female,18-24,Berlin,E-01047,2.8,37200,13.8,Outstanding,2024-04-13,,Joined through the Support acquisition.
E-02481,Engineering,Technical,L3,Male,35-44,Remote (EU),E-01006,4.7,60600,6.7,Outstanding,2022-04-19,,
E-02482,Support,Operations,L4,Female,25-34,Lisbon,E-01099,0.3,57600,18.6,Meets,2026-06-10,,Transferred from Finance in 2023.
